køn,bevægelsesart,område,aar,antal
Kvinder,Udvandret før indeværende år,Skive,2012,9
Kvinder,Udvandret før indeværende år,Skive,2013,15
Kvinder,Udvandret før indeværende år,Skive,2014,14
Kvinder,Udvandret før indeværende år,Skive,2015,5
Kvinder,Udvandret før indeværende år,Skive,2016,19
Kvinder,Udvandret før indeværende år,Skive,2017,7
Kvinder,Udvandret før indeværende år,Struer,2006,0
Kvinder,Udvandret før indeværende år,Struer,2007,1
Kvinder,Udvandret før indeværende år,Struer,2008,2
Kvinder,Udvandret før indeværende år,Struer,2009,4
Kvinder,Udvandret før indeværende år,Struer,2010,5
Kvinder,Udvandret før indeværende år,Struer,2011,3
Kvinder,Udvandret før indeværende år,Struer,2012,8
Kvinder,Udvandret før indeværende år,Struer,2013,4
Kvinder,Udvandret før indeværende år,Struer,2014,4
Kvinder,Udvandret før indeværende år,Struer,2015,3
Kvinder,Udvandret før indeværende år,Struer,2016,3
Kvinder,Udvandret før indeværende år,Struer,2017,19
Kvinder,Udvandret før indeværende år,Viborg,2006,0
Kvinder,Udvandret før indeværende år,Viborg,2007,6
Kvinder,Udvandret før indeværende år,Viborg,2008,44
Kvinder,Udvandret før indeværende år,Viborg,2009,26
Kvinder,Udvandret før indeværende år,Viborg,2010,38
Kvinder,Udvandret før indeværende år,Viborg,2011,50
Kvinder,Udvandret før indeværende år,Viborg,2012,34
Kvinder,Udvandret før indeværende år,Viborg,2013,71
Kvinder,Udvandret før indeværende år,Viborg,2014,49
Kvinder,Udvandret før indeværende år,Viborg,2015,38
Kvinder,Udvandret før indeværende år,Viborg,2016,39
Kvinder,Udvandret før indeværende år,Viborg,2017,46
Kvinder,Udvandret før indeværende år,Brønderslev,2006,0
Kvinder,Udvandret før indeværende år,Brønderslev,2007,1
Kvinder,Udvandret før indeværende år,Brønderslev,2008,5
Kvinder,Udvandret før indeværende år,Brønderslev,2009,10
Kvinder,Udvandret før indeværende år,Brønderslev,2010,3
Kvinder,Udvandret før indeværende år,Brønderslev,2011,7
Kvinder,Udvandret før indeværende år,Brønderslev,2012,7
Kvinder,Udvandret før indeværende år,Brønderslev,2013,1
Kvinder,Udvandret før indeværende år,Brønderslev,2014,6
Kvinder,Udvandret før indeværende år,Brønderslev,2015,10
Kvinder,Udvandret før indeværende år,Brønderslev,2016,13
Kvinder,Udvandret før indeværende år,Brønderslev,2017,8
Kvinder,Udvandret før indeværende år,Frederikshavn,2006,0
Kvinder,Udvandret før indeværende år,Frederikshavn,2007,0
Kvinder,Udvandret før indeværende år,Frederikshavn,2008,6
Kvinder,Udvandret før indeværende år,Frederikshavn,2009,8
Kvinder,Udvandret før indeværende år,Frederikshavn,2010,8
Kvinder,Udvandret før indeværende år,Frederikshavn,2011,11
Kvinder,Udvandret før indeværende år,Frederikshavn,2012,13
Kvinder,Udvandret før indeværende år,Frederikshavn,2013,5
Kvinder,Udvandret før indeværende år,Frederikshavn,2014,12
Kvinder,Udvandret før indeværende år,Frederikshavn,2015,12
Kvinder,Udvandret før indeværende år,Frederikshavn,2016,6
Kvinder,Udvandret før indeværende år,Frederikshavn,2017,16
Kvinder,Udvandret før indeværende år,Hjørring,2006,0
Kvinder,Udvandret før indeværende år,Hjørring,2007,0
Kvinder,Udvandret før indeværende år,Hjørring,2008,9
Kvinder,Udvandret før indeværende år,Hjørring,2009,14
Kvinder,Udvandret før indeværende år,Hjørring,2010,14
Kvinder,Udvandret før indeværende år,Hjørring,2011,9
Kvinder,Udvandret før indeværende år,Hjørring,2012,15
Kvinder,Udvandret før indeværende år,Hjørring,2013,22
Kvinder,Udvandret før indeværende år,Hjørring,2014,18
Kvinder,Udvandret før indeværende år,Hjørring,2015,25
Kvinder,Udvandret før indeværende år,Hjørring,2016,17
Kvinder,Udvandret før indeværende år,Hjørring,2017,31
Kvinder,Udvandret før indeværende år,Jammerbugt,2006,0
Kvinder,Udvandret før indeværende år,Jammerbugt,2007,1
Kvinder,Udvandret før indeværende år,Jammerbugt,2008,10
Kvinder,Udvandret før indeværende år,Jammerbugt,2009,3
Kvinder,Udvandret før indeværende år,Jammerbugt,2010,9
Kvinder,Udvandret før indeværende år,Jammerbugt,2011,4
Kvinder,Udvandret før indeværende år,Jammerbugt,2012,12
Kvinder,Udvandret før indeværende år,Jammerbugt,2013,16
Kvinder,Udvandret før indeværende år,Jammerbugt,2014,10
Kvinder,Udvandret før indeværende år,Jammerbugt,2015,5
Kvinder,Udvandret før indeværende år,Jammerbugt,2016,6
Kvinder,Udvandret før indeværende år,Jammerbugt,2017,10
Kvinder,Udvandret før indeværende år,Læsø,2006,0
Kvinder,Udvandret før indeværende år,Læsø,2007,0
Kvinder,Udvandret før indeværende år,Læsø,2008,0
Kvinder,Udvandret før indeværende år,Læsø,2009,0
Kvinder,Udvandret før indeværende år,Læsø,2010,0
Kvinder,Udvandret før indeværende år,Læsø,2011,2
Kvinder,Udvandret før indeværende år,Læsø,2012,0
Kvinder,Udvandret før indeværende år,Læsø,2013,0
Kvinder,Udvandret før indeværende år,Læsø,2014,1
Kvinder,Udvandret før indeværende år,Læsø,2015,0
Kvinder,Udvandret før indeværende år,Læsø,2016,0
Kvinder,Udvandret før indeværende år,Læsø,2017,0
Kvinder,Udvandret før indeværende år,Mariagerfjord,2006,0
Kvinder,Udvandret før indeværende år,Mariagerfjord,2007,0
Kvinder,Udvandret før indeværende år,Mariagerfjord,2008,2
Kvinder,Udvandret før indeværende år,Mariagerfjord,2009,10
Kvinder,Udvandret før indeværende år,Mariagerfjord,2010,3
Kvinder,Udvandret før indeværende år,Mariagerfjord,2011,11
Kvinder,Udvandret før indeværende år,Mariagerfjord,2012,17
Kvinder,Udvandret før indeværende år,Mariagerfjord,2013,5
Kvinder,Udvandret før indeværende år,Mariagerfjord,2014,3
Kvinder,Udvandret før indeværende år,Mariagerfjord,2015,4
Kvinder,Udvandret før indeværende år,Mariagerfjord,2016,8
Kvinder,Udvandret før indeværende år,Mariagerfjord,2017,12
Kvinder,Udvandret før indeværende år,Morsø,2006,0
Kvinder,Udvandret før indeværende år,Morsø,2007,1
Kvinder,Udvandret før indeværende år,Morsø,2008,2
Kvinder,Udvandret før indeværende år,Morsø,2009,1
Kvinder,Udvandret før indeværende år,Morsø,2010,8
Kvinder,Udvandret før indeværende år,Morsø,2011,2
Kvinder,Udvandret før indeværende år,Morsø,2012,8
Kvinder,Udvandret før indeværende år,Morsø,2013,3
Kvinder,Udvandret før indeværende år,Morsø,2014,6
Kvinder,Udvandret før indeværende år,Morsø,2015,4
Kvinder,Udvandret før indeværende år,Morsø,2016,1
Kvinder,Udvandret før indeværende år,Morsø,2017,5
Kvinder,Udvandret før indeværende år,Rebild,2006,0
Kvinder,Udvandret før indeværende år,Rebild,2007,0
Kvinder,Udvandret før indeværende år,Rebild,2008,4
Kvinder,Udvandret før indeværende år,Rebild,2009,5
Kvinder,Udvandret før indeværende år,Rebild,2010,3
Kvinder,Udvandret før indeværende år,Rebild,2011,8
Kvinder,Udvandret før indeværende år,Rebild,2012,5
Kvinder,Udvandret før indeværende år,Rebild,2013,14
Kvinder,Udvandret før indeværende år,Rebild,2014,3
Kvinder,Udvandret før indeværende år,Rebild,2015,6
Kvinder,Udvandret før indeværende år,Rebild,2016,12
Kvinder,Udvandret før indeværende år,Rebild,2017,7
Kvinder,Udvandret før indeværende år,Thisted,2006,0
Kvinder,Udvandret før indeværende år,Thisted,2007,1
Kvinder,Udvandret før indeværende år,Thisted,2008,5
Kvinder,Udvandret før indeværende år,Thisted,2009,7
Kvinder,Udvandret før indeværende år,Thisted,2010,16
Kvinder,Udvandret før indeværende år,Thisted,2011,10
Kvinder,Udvandret før indeværende år,Thisted,2012,7
Kvinder,Udvandret før indeværende år,Thisted,2013,6
Kvinder,Udvandret før indeværende år,Thisted,2014,15
Kvinder,Udvandret før indeværende år,Thisted,2015,11
Kvinder,Udvandret før indeværende år,Thisted,2016,11
Kvinder,Udvandret før indeværende år,Thisted,2017,11
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2006,0
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2007,0
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2008,7
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2009,13
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2010,10
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2011,13
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2012,12
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2013,8
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2014,10
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2015,6
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2016,18
Kvinder,Udvandret før indeværende år,Vesthimmerlands,2017,13
Kvinder,Udvandret før indeværende år,Aalborg,2006,0
Kvinder,Udvandret før indeværende år,Aalborg,2007,25
Kvinder,Udvandret før indeværende år,Aalborg,2008,79
Kvinder,Udvandret før indeværende år,Aalborg,2009,97
Kvinder,Udvandret før indeværende år,Aalborg,2010,90
Kvinder,Udvandret før indeværende år,Aalborg,2011,101
Kvinder,Udvandret før indeværende år,Aalborg,2012,161
Kvinder,Udvandret før indeværende år,Aalborg,2013,105
Kvinder,Udvandret før indeværende år,Aalborg,2014,149
Kvinder,Udvandret før indeværende år,Aalborg,2015,97
Kvinder,Udvandret før indeværende år,Aalborg,2016,106
Kvinder,Udvandret før indeværende år,Aalborg,2017,167
Kvinder,Nettoindvandrede,København,2006,525
Kvinder,Nettoindvandrede,København,2007,1799
Kvinder,Nettoindvandrede,København,2008,2348
Kvinder,Nettoindvandrede,København,2009,2061
Kvinder,Nettoindvandrede,København,2010,1840
Kvinder,Nettoindvandrede,København,2011,804
Kvinder,Nettoindvandrede,København,2012,1507
Kvinder,Nettoindvandrede,København,2013,2143
Kvinder,Nettoindvandrede,København,2014,2138
Kvinder,Nettoindvandrede,København,2015,3006
Kvinder,Nettoindvandrede,København,2016,2164
Kvinder,Nettoindvandrede,København,2017,2679
Kvinder,Nettoindvandrede,Frederiksberg,2006,203
Kvinder,Nettoindvandrede,Frederiksberg,2007,436
Kvinder,Nettoindvandrede,Frederiksberg,2008,367
Kvinder,Nettoindvandrede,Frederiksberg,2009,232
Kvinder,Nettoindvandrede,Frederiksberg,2010,247
Kvinder,Nettoindvandrede,Frederiksberg,2011,236
Kvinder,Nettoindvandrede,Frederiksberg,2012,407
Kvinder,Nettoindvandrede,Frederiksberg,2013,-62
Kvinder,Nettoindvandrede,Frederiksberg,2014,254
Kvinder,Nettoindvandrede,Frederiksberg,2015,429
Kvinder,Nettoindvandrede,Frederiksberg,2016,475
Kvinder,Nettoindvandrede,Frederiksberg,2017,69
Kvinder,Nettoindvandrede,Dragør,2006,13
Kvinder,Nettoindvandrede,Dragør,2007,1
Kvinder,Nettoindvandrede,Dragør,2008,51
Kvinder,Nettoindvandrede,Dragør,2009,7
Kvinder,Nettoindvandrede,Dragør,2010,44
Kvinder,Nettoindvandrede,Dragør,2011,21
Kvinder,Nettoindvandrede,Dragør,2012,37
Kvinder,Nettoindvandrede,Dragør,2013,20
Kvinder,Nettoindvandrede,Dragør,2014,28
Kvinder,Nettoindvandrede,Dragør,2015,18
Kvinder,Nettoindvandrede,Dragør,2016,45
Kvinder,Nettoindvandrede,Dragør,2017,8
Kvinder,Nettoindvandrede,Tårnby,2006,-1
Kvinder,Nettoindvandrede,Tårnby,2007,34
Kvinder,Nettoindvandrede,Tårnby,2008,36
Kvinder,Nettoindvandrede,Tårnby,2009,62
Kvinder,Nettoindvandrede,Tårnby,2010,64
Kvinder,Nettoindvandrede,Tårnby,2011,95
Kvinder,Nettoindvandrede,Tårnby,2012,62
Kvinder,Nettoindvandrede,Tårnby,2013,66
Kvinder,Nettoindvandrede,Tårnby,2014,121
Kvinder,Nettoindvandrede,Tårnby,2015,127
Kvinder,Nettoindvandrede,Tårnby,2016,46
Kvinder,Nettoindvandrede,Tårnby,2017,101
Kvinder,Nettoindvandrede,Albertslund,2006,-48
Kvinder,Nettoindvandrede,Albertslund,2007,28
Kvinder,Nettoindvandrede,Albertslund,2008,20
Kvinder,Nettoindvandrede,Albertslund,2009,21
Kvinder,Nettoindvandrede,Albertslund,2010,45
Kvinder,Nettoindvandrede,Albertslund,2011,5
Kvinder,Nettoindvandrede,Albertslund,2012,49
Kvinder,Nettoindvandrede,Albertslund,2013,28
Kvinder,Nettoindvandrede,Albertslund,2014,11
Kvinder,Nettoindvandrede,Albertslund,2015,42
Kvinder,Nettoindvandrede,Albertslund,2016,68
Kvinder,Nettoindvandrede,Albertslund,2017,49
Kvinder,Nettoindvandrede,Ballerup,2006,32
Kvinder,Nettoindvandrede,Ballerup,2007,74
Kvinder,Nettoindvandrede,Ballerup,2008,65
Kvinder,Nettoindvandrede,Ballerup,2009,86
Kvinder,Nettoindvandrede,Ballerup,2010,79
Kvinder,Nettoindvandrede,Ballerup,2011,2
Kvinder,Nettoindvandrede,Ballerup,2012,7
Kvinder,Nettoindvandrede,Ballerup,2013,139
Kvinder,Nettoindvandrede,Ballerup,2014,16
Kvinder,Nettoindvandrede,Ballerup,2015,36
Kvinder,Nettoindvandrede,Ballerup,2016,43
Kvinder,Nettoindvandrede,Ballerup,2017,85
Kvinder,Nettoindvandrede,Brøndby,2006,-43
Kvinder,Nettoindvandrede,Brøndby,2007,32
Kvinder,Nettoindvandrede,Brøndby,2008,26
Kvinder,Nettoindvandrede,Brøndby,2009,39
Kvinder,Nettoindvandrede,Brøndby,2010,48
Kvinder,Nettoindvandrede,Brøndby,2011,5
Kvinder,Nettoindvandrede,Brøndby,2012,57
Kvinder,Nettoindvandrede,Brøndby,2013,84
Kvinder,Nettoindvandrede,Brøndby,2014,138
Kvinder,Nettoindvandrede,Brøndby,2015,95
Kvinder,Nettoindvandrede,Brøndby,2016,106
Kvinder,Nettoindvandrede,Brøndby,2017,44
Kvinder,Nettoindvandrede,Gentofte,2006,300
Kvinder,Nettoindvandrede,Gentofte,2007,333
Kvinder,Nettoindvandrede,Gentofte,2008,382
Kvinder,Nettoindvandrede,Gentofte,2009,369
Kvinder,Nettoindvandrede,Gentofte,2010,229
Kvinder,Nettoindvandrede,Gentofte,2011,203
Kvinder,Nettoindvandrede,Gentofte,2012,-61
Kvinder,Nettoindvandrede,Gentofte,2013,280
Kvinder,Nettoindvandrede,Gentofte,2014,195
Kvinder,Nettoindvandrede,Gentofte,2015,227
Kvinder,Nettoindvandrede,Gentofte,2016,376
Kvinder,Nettoindvandrede,Gentofte,2017,198
Kvinder,Nettoindvandrede,Gladsaxe,2006,-7
Kvinder,Nettoindvandrede,Gladsaxe,2007,16
Kvinder,Nettoindvandrede,Gladsaxe,2008,127
Kvinder,Nettoindvandrede,Gladsaxe,2009,159
Kvinder,Nettoindvandrede,Gladsaxe,2010,133
Kvinder,Nettoindvandrede,Gladsaxe,2011,68
Kvinder,Nettoindvandrede,Gladsaxe,2012,105
Kvinder,Nettoindvandrede,Gladsaxe,2013,186
Kvinder,Nettoindvandrede,Gladsaxe,2014,177
Kvinder,Nettoindvandrede,Gladsaxe,2015,187
Kvinder,Nettoindvandrede,Gladsaxe,2016,148
Kvinder,Nettoindvandrede,Gladsaxe,2017,161
Kvinder,Nettoindvandrede,Glostrup,2006,-8
Kvinder,Nettoindvandrede,Glostrup,2007,16
Kvinder,Nettoindvandrede,Glostrup,2008,61
Kvinder,Nettoindvandrede,Glostrup,2009,55
Kvinder,Nettoindvandrede,Glostrup,2010,10
Kvinder,Nettoindvandrede,Glostrup,2011,53
Kvinder,Nettoindvandrede,Glostrup,2012,39
Kvinder,Nettoindvandrede,Glostrup,2013,42
Kvinder,Nettoindvandrede,Glostrup,2014,56
Kvinder,Nettoindvandrede,Glostrup,2015,109
Kvinder,Nettoindvandrede,Glostrup,2016,55
Kvinder,Nettoindvandrede,Glostrup,2017,98
Kvinder,Nettoindvandrede,Herlev,2006,7
Kvinder,Nettoindvandrede,Herlev,2007,3
Kvinder,Nettoindvandrede,Herlev,2008,30
Kvinder,Nettoindvandrede,Herlev,2009,0
Kvinder,Nettoindvandrede,Herlev,2010,14
Kvinder,Nettoindvandrede,Herlev,2011,28
Kvinder,Nettoindvandrede,Herlev,2012,12
Kvinder,Nettoindvandrede,Herlev,2013,30
Kvinder,Nettoindvandrede,Herlev,2014,83
Kvinder,Nettoindvandrede,Herlev,2015,24
Kvinder,Nettoindvandrede,Herlev,2016,19
Kvinder,Nettoindvandrede,Herlev,2017,34
Kvinder,Nettoindvandrede,Hvidovre,2006,-10
Kvinder,Nettoindvandrede,Hvidovre,2007,46
Kvinder,Nettoindvandrede,Hvidovre,2008,52
Kvinder,Nettoindvandrede,Hvidovre,2009,116
Kvinder,Nettoindvandrede,Hvidovre,2010,65
Kvinder,Nettoindvandrede,Hvidovre,2011,64
Kvinder,Nettoindvandrede,Hvidovre,2012,54
Kvinder,Nettoindvandrede,Hvidovre,2013,105
Kvinder,Nettoindvandrede,Hvidovre,2014,169
Kvinder,Nettoindvandrede,Hvidovre,2015,171
Kvinder,Nettoindvandrede,Hvidovre,2016,95
Kvinder,Nettoindvandrede,Hvidovre,2017,100
Kvinder,Nettoindvandrede,Høje-Taastrup,2006,17
Kvinder,Nettoindvandrede,Høje-Taastrup,2007,93
Kvinder,Nettoindvandrede,Høje-Taastrup,2008,118
Kvinder,Nettoindvandrede,Høje-Taastrup,2009,102
Kvinder,Nettoindvandrede,Høje-Taastrup,2010,77
Kvinder,Nettoindvandrede,Høje-Taastrup,2011,98
Kvinder,Nettoindvandrede,Høje-Taastrup,2012,74
Kvinder,Nettoindvandrede,Høje-Taastrup,2013,177
Kvinder,Nettoindvandrede,Høje-Taastrup,2014,196
Kvinder,Nettoindvandrede,Høje-Taastrup,2015,208
Kvinder,Nettoindvandrede,Høje-Taastrup,2016,246
Kvinder,Nettoindvandrede,Høje-Taastrup,2017,226
Kvinder,Nettoindvandrede,Ishøj,2006,9
Kvinder,Nettoindvandrede,Ishøj,2007,48
Kvinder,Nettoindvandrede,Ishøj,2008,41
Kvinder,Nettoindvandrede,Ishøj,2009,32
Kvinder,Nettoindvandrede,Ishøj,2010,14
Kvinder,Nettoindvandrede,Ishøj,2011,27
Kvinder,Nettoindvandrede,Ishøj,2012,35
Kvinder,Nettoindvandrede,Ishøj,2013,74
Kvinder,Nettoindvandrede,Ishøj,2014,93
Kvinder,Nettoindvandrede,Ishøj,2015,88
Kvinder,Nettoindvandrede,Ishøj,2016,91
Kvinder,Nettoindvandrede,Ishøj,2017,69
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2006,76
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2007,155
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2008,215
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2009,175
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2010,91
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2011,141
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2012,136
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2013,151
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2014,140
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2015,195
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2016,202
Kvinder,Nettoindvandrede,Lyngby-Taarbæk,2017,163
Kvinder,Nettoindvandrede,Rødovre,2006,-26
Kvinder,Nettoindvandrede,Rødovre,2007,28
Kvinder,Nettoindvandrede,Rødovre,2008,45
Kvinder,Nettoindvandrede,Rødovre,2009,44
Kvinder,Nettoindvandrede,Rødovre,2010,50
Kvinder,Nettoindvandrede,Rødovre,2011,74
Kvinder,Nettoindvandrede,Rødovre,2012,41
Kvinder,Nettoindvandrede,Rødovre,2013,84
Kvinder,Nettoindvandrede,Rødovre,2014,96
Kvinder,Nettoindvandrede,Rødovre,2015,100
Kvinder,Nettoindvandrede,Rødovre,2016,95
Kvinder,Nettoindvandrede,Rødovre,2017,92
Kvinder,Nettoindvandrede,Vallensbæk,2006,7
Kvinder,Nettoindvandrede,Vallensbæk,2007,29
Kvinder,Nettoindvandrede,Vallensbæk,2008,59
Kvinder,Nettoindvandrede,Vallensbæk,2009,55
